Id_Complex,Id_Simple
"""Setelah protes pada Senin malam, Silvana Chamusca memberikan ringkasan tentang acara tersebut, dengan gambaran dari perdebatan bahwa mengikuti jalan damai """"yang hanya memiliki satu tujuan, yaitu untuk menunjukkan kemarahan kita, tanpa memandang kelas sosial"""":""","""Setelah protes pada Senin malam, Silvana Chamusca memberikan ringkasan dari acara itu, dengan tinjauan perdebatan yang mengikuti jalan damai ""yang satu tujuan adalah untuk menunjukkan kemarahan kita, tanpa melihat kelas sosial"""
Salah seorang jurnalis video yang sedang ditahan adalah Hla Hla Win.,Salah satu wartawan video yang saat ini ditahan adalah Hla Hla Win.
"Satu orang ditangkap sehubungan dengan ledakan tengah malam  di kereta tersebut sekitar 80 kilometer di sebelah utara New Delhi, kata Menteri Perkereta-apian Lalu Prasad Yadav sebagaimana dikutip.","Satu orang ditahan sehubungan dengan ledakan tengah malam di kereta api sekitar 50 kilometer sebelah utara New Delhi, Menteri Kereta Api Lalu Prasad Yadav dikutip seperti yang dikatakan."
"Proses perdamaian Israel-Palestina juga mendapat perhatian besar dalam agenda, kata seorang pejabat senior Departemen Pertahanan yang tak bersedia disebut namanya mengenai pertemuan itu.","Proses perdamaian Israel-Palestina juga untuk angka tinggi dalam agenda, seorang pejabat senior Departemen Pertahanan mengatakan dengan syarat anonimitas di depan pertemuan."
"""Kehadirannya dapat mengakui Korea Utara sebagai anggota klub nuklir dunia, namun tidak akan menjadi wujud pengakuan Amerika Serikat.""",Kehadirannya akan mengakui kebutuhan Korea Utara untuk pengakuan sebagai anggota klub nuklir global tetapi tidak akan merupakan pengakuan resmi AS apa pun.
"Yang kami hadapi sudah cukup, kata seorang prajurit lain, sementara kendaraan Humvee tersebut dengan cepat melewati satu mobil di pinggir jalan guna menghindari kemungkinan mobil itu meledak.","Kami sudah cukup, kata prajurit lain, sebagai Humvee dipercepat melewati mobil pinggir jalan dalam kasus itu meledak."
"""Pemerintah India memblokir SMS massal, MMS, situs-situs dan beberapa URL media sosial yang spesifik dan mengatakan bahwa ini adalah bagian dari usaha mereka mengontrol merebaknya desas-desus dan """"terorisme secara cyber""""; ada banyak diskusi di media massa tentang bagaimana media sosial cepat menjadi """"senjata dua mata"""" dan bagaimana beberapa peristiwa yang terjadi belakangan ini telah """"mengeluarkan secara penuh potensi media masa untuk menimbulkan kerecokan"""".""","""Seperti pemerintah India berusaha untuk memblokir SMS massal, MMS, laman web dan media sosial spesifik, membenarkan langkah tersebut sebagai upaya untuk mengendalikan rumor-mongering virus dan """"terorisme"","" ada banyak diskusi tentang bagaimana media utama (MSM) cepatnya media sosial menjadi ""pedang bermata dua"""" dan bagaimana peristiwa-peristiwa terbaru membawa keluar ""kemungkinan media sosial dalam permainan penuh ""."""
"Saat bepergian membawa laptop, gunakan tas ransel yang tidak terlalu mencolok perhatian, sehingga orang-orang tidak menyangka bahwa isi ransel tersebut adalah laptop.","Saat bepergian menggunakan laptop, gunakan ransel yang tidak terlalu mencolok, jadi orang-orang tidak akan tahu apakah isinya adalah laptop."
Para animator juga sudah menyatakan perang terhadap pemerintahan diktator di Iran.,"""Animator juga, telah menyatakan perang terhadap kediktatoran di Iran."""
"Tontowi/Rijal tidak berkutik di tangan unggulan pertama dari Korea Jung Jae Sung/Lee Yong Dae yang mengalahkan mereka 9-21, 9-21, sedang Bona/Ahsan menyerah pada unggulan keenam Shuichi Sakamoto/Shintaro Ikeda dari Jepang setelah bermain tiga game dengan skor 21-12, 19-21, 16-21.","Dua kembaran pria, Tontowi Akhmad / Muhammad Rijal dan Bona Septano/Mohammad Ahsan juga harus meninggalkan turnamen lebih awal setelah dikalahkan oleh benih pertama Jung Jae Sung / Lee Yong Dae dari Korea 9-21, 9-21 dan oleh benih keenam Shuichi Sakamoto / Shinntaro Ikeda dari Jepang 21-12, 19-21, 16-21."
"""Dalam situs, Renata Avila, seorang pengacara HAM sekaligus narablog asal Guatemala, mengemukakan contoh #InternetNecesario dari Meksiko, sebuah protes daring di Twitter dan media jejaring lainnya untuk melawan pajak Internet yang disetujuai kongres Meksiko.""","""Di situs, Renata Avila, seorang pengacara hak asasi manusia dan blogger di Guatemala, telah menyajikan kasus #InternetNecesario dari Meksiko, sebuah protes online di Twitter dan jaringan sosial lainnya untuk melawan pajak di Internet yang dikeluarkan oleh Kongres Meksiko."""
"Tanpa diperkuat pemain yang berasal dari Afrika, Romaric dan Ibrahima Camara karena bertugas memperkuat negara mereka di Piala Afrika, Matsui yang berusia 27 tahun membuktikan diri menjadi penyelamat Le Mans.","Tanpa pemain Afrika mereka Romaric dan Ibrahima Camara, yang kembali ke tim nasional mereka untuk Piala Bangsa Afrika, Matsui 27 tahun terbukti sebagai benteng sisi Le Mans."
"Sebagaimana semua makhluk lain di alam, rayap juga telah diciptakan seketika.",Sama seperti semua makhluk lain di alam rayap telah diciptakan dalam sekejap.
"Ekspansi 9,7 persen di sektor konstruksi pada triwulan pertama adalah yang tertinggi dalam sembilan tahun terakhir.","Ekspansi 9,7 persen pertama dalam pembangunan adalah yang terkuat dalam sembilan tahun, katanya."
Sebuah kampanye baru-baru ini dimaksudkan untuk menantang para pembuat film muda yang merefleksikan pelecehan seksual dan kebutuhan mendesak untuk menghentikannya.,Kampanye baru - baru ini menantang para pembuat film muda untuk merenungkan pelecehan seksual dan kebutuhan mendesak untuk menghentikannya.
"Berdasarkan pada tindakan yang umum dipakai mengenai gejala gangguan stress yang digunakan oleh studi Harvard tersebut, setiap langkah yang menandai peningkatan gejalan meningkatkan resiko serangan jantung sebesar 26 persen, kata laporan tersebut.","Berdasarkan ukuran umum gejala gangguan stres yang digunakan dalam studi Harvard, setiap langkah dalam gejala tingkat keparahan meningkatkan risiko serangan jantung sebesar 26 persen, kata laporan tersebut."
"""Di resor-resor segalanya berlangsung seperti biasa:) Meskipun, amit-amit, terjadi perang, kami tentu akan dievakuasi!""","""Di resort bisnis seperti biasa:) Bahkan jika, God Forbid, akan ada perang, kita akan dievakuasi - secara alami!"""
"Menurut laporan keuangan konsolidasi tahunan perseroan, pertumbuhan laba bersih tersebut didukung oleh pendapatan bersih perseroan yang meningkat dari Rp437,64 miliar pada tahun 2005 menjadi Rp474,78 miliar pada tahun 2006 dan dalam waktu bersamaan laba usahanya bertambah dari Rp177,18 miliar menjadi Rp209,53 miliar.","Pertumbuhan laba bersih didukung oleh pendapatan bersih perusahaan yang melompat dari Rp437.64 miliar pada tahun 2005 ke Rp474.78 miliar pada tahun 2006 dan oleh keuntungan bisnis yang naik ke Rp209.53 miliar pada tahun 2006 dari Rp177.18 miliar pada tahun 2005, laporan keuangan konsolisasi tahunan CMNP mengatakan di sini Senin."
"Mereka ditangkap dengan granat tangan, sejumlah pistol, bahan peledak dan beberapa jaket, katanya.","Mereka ditangkap dengan granat tangan, pistol, bahan peledak dan jaket, katanya."
"""Blog Children's Participation menggarisbawahi beberapa permintaan yang dibuat oleh UNATSBO (""""Unión de Niños, Niñas, y Adolescentes Trabajadores de Bolivia"""" dalam bahasa Spanyol, atau """"Gabungan Pekerja Anak Laki-Laki dan Perempuan, Dan Remaja Bolivia), serikat pekerja anak terbesar di Bolivia:""","""The blog Children's Participation merangkum beberapa tuntutan yang dibuat oleh UNATSBO (""Unión de Niños, Niñas, y Adolescentes Trabajadores de Bolivia"""" dalam bahasa Spanyol, atau ""Union of boys, girls and teen workers of Bolivia """" dalam bahasa Inggris) serikat pekerja anak terbesar di negara "","" """
"Jadi, tumbuhan memakan cairan pencernaan yang telah berubah menjadi hidangan lezat dengan diperkaya protein tumbuhan tersebut.","Jadi, tanaman itu memakan cairan pencernaan yang telah berubah menjadi semangkuk sup yang diperkaya oleh protein tanaman."
"Perundingan enam negara terdiri dari, Korea Utara, Korea Selatan, China, Rusia, Jepang dan Amerika Serikat.","Para pembicara ini mengelompokkan kedua orang Korea, Cina, Rusia, Jepang dan Amerika Serikat."
Gol-gol pada babak pertama dari Peter Whittingham dan Roger Johnson memberi tim dari Championship divisi kedua kemenangan yang pantas di Riverside dan satu tempat di semifinal bersama Portsmouth.,Setengah gol pertama dari Peter Whittingham dan Roger Johnson memenangkan kejuaraan kedua sisi divisi layak menang di Riverside dan tempat di semifinal bersama
"""Global Voices Advocacy merupakan program yang bertujuan membangun jaringan narablog dan aktivis siber global penentang penyensoran Internet di negara-negara berkembang, serta bertujuan untuk melindungi kebebasan berekspresi dan kebebasan untuk akses informasi daring.""",Global Voices Advocacy adalah tempat kami berusaha membangun jaringan global anti-penyensoran narablog dan aktivis online di seluruh negara berkembang yang didedikasikan untuk melindungi kebebasan berekspresi dan akses bebas ke informasi secara online.
"""""""Tentu saja Belle, dari Beauty and the Beast, yang sebenarnya adalah sukarelawati Misi Perdamaian Maroko.""""""","""Kenapa Belle, dari Beauty and the Beast, sebenarnya sukarelawan Peace Corps Maroko."""
"Tiga puluh orang cedera, delapan di antara mereka luka parah, ketika beberapa pria tak dikenal melancarkan serangan saat orang-orang melaksanakan Shalat Jumat di masjid di Amran, sekitar 60 kilometer di sebelah utara ibukota negeri tersebut, Sana'a.","Tiga puluh orang terluka, delapan dari mereka serius, ketika orang-orang tak dikenal menyerang selama doa-doa Muslim Jumat di masjid di Amran sekitar 60 kilometer (40 mil) utara ibukota Sanaa."
"Dia akan diingat sebagai orang jujur dan tak mementingkan diri sendiri, yang sungguh-sungguh dalam menjalankan kewajibannya dan selalu bekerja keras untuk mitranya.",Ia akan dikenang sebagai pria yang jujur dan tidak mementingkan diri yang sungguh - sungguh dalam menjalankan tugasnya dan selalu bekerja keras untuk teman - temannya dan rekan - rekannya.
"""Saya tidak tahu orang bodoh mana yang pertama kali mencetuskan ide “Kematian untuk Para Perempuan.""""""","""Saya tidak tahu apa yang bodoh datang dengan ide kematian untuk Wanita."""""
"Sehingga pada saat biji berkecambah, bakteri akan mulai menginfeksi akar kedelai dan selanjutnya membentuk bintil akar.","Jadi, ketika benih bergumpal, bakteri akan mulai menginfeksi akar kedelai kemudian membentuk nodus akar"
"""Kita harus belajar pada realita perjuangan yang dihadapi oleh orang-orang di sekitar ktia dengan benar-benar berpadu dengan mereka, alih-alih merengkuh gambar-gambar bias yang ditampilkan pada kita setiap harinya.""","""Kita harus belajar realitas perjuangan yang dihadapi oleh orang-orang di sekitar kita dengan benar-benar bersama mereka, sebagai lawan hanya melalui gambaran bias yang dilemparkan di depan kita setiap hari. """
Banyak diantara warga Liberia yang menganggur mengandalkan belas kasihan dari teman dan keluarga mereka di Amerika Serikat.,Banyak orang Liberia yang menganggur telah menaruh harapan mereka kepada teman dan kerabat yang tinggal di luar negeri di Amerika Serikat.
"Cangkang keras dari telur reptilia, juga dikenal sebagai telur amniota, memungkinkan udara untuk masuk, tetapi tidak tembus air.","Cangkang keras telur reptil, juga dikenal sebagai telur ketuban, memungkinkan udara masuk, tetapi kedap air."
"""Sebaliknya, mereka yang sakit secara moral diwajibkan untuk tidak melaksanakan Haji.""","Sebaliknya, mereka yang sakit secara moral diwajibkan untuk tidak melakukan Haj."
"Banyak jendela kereta api itu dipalang dengan batang besi, sehingga banyak orang terperangkap di dalam gerbong tersebut.","Banyak jendela dibatasi dengan batang besi, yang berarti banyak orang terperangkap di dalam kereta api."
"""Banyak kesaksian yang kami kumpulkan menyebutkan tentang pemerkosaan massal dan juga pemerkosaan yang dilakukan oleh aparat beramai-ramai, pemaksaan pengambilan harga diri, seperti memperkosa wanita dengan ancaman senjata.""","""Banyak kesaksian yang telah kita kumpulkan menyebutkan pemerkosaan massal dan kolektif, exacsions, seperti memperkosa wanita dengan senjata."""
Beberapa media Chili menyebut kasus ini sebagai salah satu krisis bilateral terburuk .,Beberapa media Chili menyebut ini salah satu krisis terburuk antara kedua negara.
"Sebuah bom pinggir jalan menewaskan seorang prajurit AS dan mencederai dua orang Rabu ketika patroli mereka mendapat serangan, kata militer.","Sebuah bom di pinggir jalan menewaskan satu tentara AS dan terluka dua orang lain pada hari Rabu ketika patroli mereka diserang, militer melaporkan."
"""Mereka dapat bertahan hidup di bawah situasi sulit dan berkat gerakan-gerakan sosial, mampu memajukan kawasan tersebut menjadi lebih progresif.""","""Mereka bisa bertahan hidup dalam situasi sulit dan, berkat pergerakan sosial, memindahkan daerah tersebut ke arah yang lebih progresif."""
"""Hari ini hasil pengambilan suara Senat, yang dikuasai pihak oposisi, membuahkan 39 suara melawan 4 yang menyatakan Presiden Fernando Lugo bersalah dalam melaksanakan tugas-tugasnya dengan baik, seperti yang dilaporkan suratkabar Paraguay ABC .""","""Hari ini Senat, yang dikendalikan oleh oposisi, memilih 39 ke 4 bahwa Fernando Lugo bersalah melakukan tugas yang kurang baik, seperti yang dilaporkan oleh surat kabar Paraguay ABC. """
"Jadi letak soalnya bukan besar kecilnya lembaga keuangan mikro, namun pada fungsi dari keberadaan lembaga keuangan mikro.","Jadi masalahnya bukan besar atau kecil institusi keuangan mikro, tapi pada fungsi institusi keuangan mikro."
Rumah sakit besar yang sedang dibangun di seberang Oloffson telah hancur Mobil-mobil mulai beredar.. aku melihat lampu-lampu di kejauhan menuju dermaga,Sebuah rumah sakit besar yang sedang dibangun di seberang Oloffson telah runtuh mobil mulai beredar.. Aku melihat cahaya di kejauhan menuju dermaga
"Angka realisasi investasi 2007 ini menunjukkan buah hasil dari perbaikan iklim investasi di tanah air, katanya.","Angka investasi 2007 adalah hasil dari peningkatan iklim investasi di rumah, katanya."
"""Setelah dua tahun atau lebih, ketika akar-akarnya mulai menembus vas tersebut, tanaman tersebut dapat langsung diambil dan ditanam.""","""Setelah dua tahun atau lebih, ketika akar mulai menembus vas, itu bisa langsung diambil dan ditanam. """
Publisitas ini menarik begitu banyak pelanggan baru ke beberapa kedai kopi yang dipertahankan dengan susah-payah oleh pemiliknya.,Publisitas telah menarik begitu banyak klien baru ke beberapa rumah kopi yang para pemilik berjuang untuk bersaing.
Sebagian besar dari Anda dapat terlibat dengan sesuatu yang melibatkan bangsa untuk pertama kalinya.,Sebagian besar dari kalian terlibat dengan sesuatu yang melibatkan bangsa untuk pertama kalinya.
"Ketika kita melihat penemuan-penemuan kepurbakalaan, kita dapati fosil-fosil yang berlimpah.","Ketika kita melihat temuan paleontologis, kita menemukan banyak fosil."
"Sementara itu Menteri Unifikasi, Lee Jae Young, mengatakan kepada radio setempat, bahwa kunjungan Lee ke Korea Utara tak ada hubungannya dengan pembahasan mengenai kemungkinan diadakannya pertemuan tingkat tinggi antar Korea lainnya.","Sementara itu, Perdana Menteri Lee Jae Joung mengatakan kepada radio lokal bahwa kunjungan Lee ke Korea Utara tidak berhubungan dengan diskusi apapun tentang konferensi antar Korea lainnya."
"Kelas petenis Serbia unggulan ketiga itu masih lebih tinggi dari Boleli sehingga Djokovic pun dapat memetik kemenangan mudah 6-1, 6-2, 6-2 dalam waktu satu jam 32 menit di Vodafone Arena.","Benih ketiga Serbia berada di pesawat yang lebih tinggi ke Bolli dan menang saat ia puas 6-1, 6-2, 6-2 dalam satu jam 32 menit di Vodafone Arena."
"Gubernur Istanbul Muammer Guler mengatakan, 26 orang berhasil diselamatkan dan kini sedang dirawat di rumahsakit, di antara mereka adalah seorang bocah yang mengalami cedera serius.","Gubernur Istanbul Muammer Guler mengatakan 26 orang telah diselamatkan dan dirawat di rumah sakit, di antaranya adalah seorang anak yang cedera serius."
